game_time,team,side,position,player,status,title_text,likelihood_pct
7:30 PM ET,NYK,AWAY,F,OG Anunoby,Out,Very Unlikely To Play,0
7:30 PM ET,BKN,HOME,G,Ben Saraf,Out,Very Unlikely To Play,0
7:30 PM ET,BKN,HOME,G,Cam Thomas,Out,Very Unlikely To Play,0
7:30 PM ET,BKN,HOME,F,H. Highsmith,Out,Very Unlikely To Play,0
7:30 PM ET,MIA,HOME,F,A. Wiggins,Ques,Toss Up To Play,50
7:30 PM ET,MIA,HOME,F,N. Jovic,Ques,Toss Up To Play,50
7:30 PM ET,MIA,HOME,G,T. Herro,Prob,Likely To Play,75
7:30 PM ET,MIA,HOME,G,T. Rozier,Out,Very Unlikely To Play,0
8:00 PM ET,CHI,AWAY,F,D. Terry,Out,Very Unlikely To Play,0
8:00 PM ET,CHI,AWAY,F,I. Okoro,Out,Very Unlikely To Play,0
8:00 PM ET,CHI,AWAY,G,K. Huerter,Ques,Toss Up To Play,50
8:00 PM ET,CHI,AWAY,F,P. Williams,Ques,Toss Up To Play,50
8:00 PM ET,CHI,AWAY,F,T. Flowers,Out,Very Unlikely To Play,0
8:00 PM ET,CHI,AWAY,C,Z. Collins,Out,Very Unlikely To Play,0
8:00 PM ET,DEN,AWAY,F,A. Gordon,Out,Very Unlikely To Play,0
8:00 PM ET,DEN,AWAY,G,C. Braun,Out,Very Unlikely To Play,0
8:00 PM ET,DEN,AWAY,F,J. Strawther,Out,Very Unlikely To Play,0
8:00 PM ET,POR,AWAY,G,B. Wesley,Out,Very Unlikely To Play,0
8:00 PM ET,POR,AWAY,G,D. Lillard,OFS,Very Likely To Play,0
8:00 PM ET,POR,AWAY,G,J. Holiday,Out,Very Unlikely To Play,0
8:00 PM ET,POR,AWAY,F,M. Thybulle,Out,Very Unlikely To Play,0
8:00 PM ET,POR,AWAY,C,R. Williams,Ques,Toss Up To Play,50
8:00 PM ET,POR,AWAY,G,S. Henderson,Out,Very Unlikely To Play,0
8:00 PM ET,POR,AWAY,G,S. Sharpe,Ques,Toss Up To Play,50
8:00 PM ET,MEM,HOME,C,B. Clarke,Out,Very Unlikely To Play,0
8:00 PM ET,MEM,HOME,F,J. Jackson,Ques,Toss Up To Play,50
8:00 PM ET,MEM,HOME,G,J. Small,Out,Very Unlikely To Play,0
8:00 PM ET,MEM,HOME,G,Ja Morant,Out,Very Unlikely To Play,0
8:00 PM ET,MEM,HOME,G,S. Pippen,Out,Very Unlikely To Play,0
8:00 PM ET,MEM,HOME,G,Ty Jerome,Out,Very Unlikely To Play,0
8:00 PM ET,MIL,HOME,F,G. Antetokounmpo,Out,Very Unlikely To Play,0
8:00 PM ET,MIL,HOME,G,K. Porter,Out,Very Unlikely To Play,0
8:00 PM ET,MIL,HOME,F,T. Prince,Out,Very Unlikely To Play,0
8:00 PM ET,NOP,HOME,G,D. Murray,Out,Very Unlikely To Play,0
8:00 PM ET,NOP,HOME,F,H. Jones,Out,Very Unlikely To Play,0
8:00 PM ET,NOP,HOME,G,J. Poole,Out,Very Unlikely To Play,0
8:00 PM ET,NOP,HOME,C,K. Looney,Ques,Toss Up To Play,50
8:00 PM ET,NOP,HOME,C,K. Matkovic,Out,Very Unlikely To Play,0
9:30 PM ET,HOU,AWAY,F,D. Finney-Smith,Out,Very Unlikely To Play,0
9:30 PM ET,HOU,AWAY,G,F. VanVleet,Out,Very Unlikely To Play,0
9:30 PM ET,HOU,AWAY,F,K. Durant,Out,Very Unlikely To Play,0
9:30 PM ET,HOU,AWAY,C,S. Adams,Ques,Toss Up To Play,50
9:30 PM ET,HOU,AWAY,F,Tari Eason,Out,Very Unlikely To Play,0
9:30 PM ET,PHX,HOME,G,G. Allen,Out,Very Unlikely To Play,0
9:30 PM ET,PHX,HOME,G,J. Green,Out,Very Unlikely To Play,0
9:30 PM ET,PHX,HOME,F,R. Fleming,Out,Very Unlikely To Play,0
9:30 PM ET,PHX,HOME,F,Ryan Dunn,Out,Very Unlikely To Play,0
