game_time,team,side,position,player,status,title_text,likelihood_pct
7:00 PM ET,CLE,HOME,F,Max Strus,Out,Very Unlikely To Play,0
7:00 PM ET,CLE,HOME,G,S. Merrill,Ques,Toss Up To Play,50
7:00 PM ET,DET,HOME,G,Jaden Ivey,Out,Very Unlikely To Play,0
7:00 PM ET,DET,HOME,G,M. Sasser,Out,Very Unlikely To Play,0
7:00 PM ET,DET,HOME,F,T. Harris,Out,Very Unlikely To Play,0
7:00 PM ET,IND,HOME,G,A. Nembhard,Out,Very Unlikely To Play,0
7:00 PM ET,IND,HOME,F,B. Mathurin,Out,Very Unlikely To Play,0
7:00 PM ET,IND,HOME,F,J. Furphy,Out,Very Unlikely To Play,0
7:00 PM ET,IND,HOME,G,Kam Jones,Out,Very Unlikely To Play,0
7:00 PM ET,IND,HOME,F,Obi Toppin,Out,Very Unlikely To Play,0
7:00 PM ET,IND,HOME,G,Q. Jackson,Out,Very Unlikely To Play,0
7:00 PM ET,IND,HOME,G,R. Dennis,Prob,Likely To Play,75
7:00 PM ET,IND,HOME,G,T. Haliburton,OFS,Very Likely To Play,0
7:00 PM ET,IND,HOME,G,T. McConnell,Out,Very Unlikely To Play,0
7:30 PM ET,MIN,AWAY,G,A. Edwards,Ques,Toss Up To Play,50
7:30 PM ET,WAS,AWAY,F,K. Middleton,Out,Very Unlikely To Play,0
7:30 PM ET,BOS,HOME,F,J. Tatum,Out,Very Unlikely To Play,0
7:30 PM ET,NYK,HOME,C,K. Towns,Ques,Toss Up To Play,50
8:00 PM ET,HOU,AWAY,F,D. Finney-Smith,Out,Very Unlikely To Play,0
8:00 PM ET,HOU,AWAY,G,F. VanVleet,Out,Very Unlikely To Play,0
8:00 PM ET,HOU,AWAY,F,J. Smith,Ques,Toss Up To Play,50
8:00 PM ET,HOU,AWAY,C,S. Adams,Ques,Toss Up To Play,50
8:00 PM ET,MEM,HOME,C,B. Clarke,Out,Very Unlikely To Play,0
8:00 PM ET,MEM,HOME,G,S. Pippen,Out,Very Unlikely To Play,0
8:00 PM ET,MEM,HOME,G,Ty Jerome,Out,Very Unlikely To Play,0
8:00 PM ET,MEM,HOME,C,Zach Edey,Out,Very Unlikely To Play,0
8:30 PM ET,NOP,AWAY,G,D. Murray,Out,Very Unlikely To Play,0
8:30 PM ET,NOP,AWAY,G,J. Poole,Ques,Toss Up To Play,50
8:30 PM ET,NOP,AWAY,C,Yves Missi,Out,Very Unlikely To Play,0
8:30 PM ET,NOP,AWAY,F,Z. Williamson,Out,Very Unlikely To Play,0
8:30 PM ET,DAL,HOME,C,A. Davis,Out,Very Unlikely To Play,0
8:30 PM ET,DAL,HOME,C,D. Lively,Out,Very Unlikely To Play,0
8:30 PM ET,DAL,HOME,G,Dante Exum,Out,Very Unlikely To Play,0
8:30 PM ET,DAL,HOME,G,K. Irving,Out,Very Unlikely To Play,0
9:00 PM ET,MIA,AWAY,G,K. Jakucionis,Ques,Toss Up To Play,50
9:00 PM ET,MIA,AWAY,G,T. Herro,Out,Very Unlikely To Play,0
9:00 PM ET,MIA,AWAY,G,T. Rozier,Out,Very Unlikely To Play,0
9:00 PM ET,DEN,HOME,G,J. Murray,Prob,Likely To Play,75
9:00 PM ET,DEN,HOME,F,J. Strawther,Prob,Likely To Play,75
